sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
2,4.138500000000003,86.99950000000005,298.15689456399997,35.53,13.498247563287851,7.269848208545608,5.817045420085254,4.043510707360755,2.780303493913588,13.498247563287851,7.269848208545608,5.817045420085254,4.043510707360755,2.780303493913588,0.3157894736842105,-2.1299999999999994,16.244141702266685,6.753836766597899,3.1993536323122895,131.43170468539478,0,2,0,1,0,3,0,3,0,2,5,0,0,22,0,3,116,0.33734177249975816,-0.46541752130681563,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.051560000000001,82.60650000000004,306.100442308,83.11,12.470025023477394,6.884946126741782,4.700964102238521,3.2662278795259256,2.0760152682012314,12.470025023477394,6.884946126741782,4.700964102238521,3.2662278795259256,2.0760152682012314,0.16666666666666666,-3.309999999999999,16.06731608935888,7.628147036509694,3.867466417156228,133.85192193393564,0,2,0,2,0,5,0,5,0,2,5,0,0,23,0,5,114,0.33734177894681766,-0.4738093887239986,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.4104,57.33000000000004,194.130679816,18.46,9.117461489248951,4.931730159601634,3.2751370157422337,2.359372007506703,1.366390286381452,9.117461489248951,4.931730159601634,3.2751370157422337,2.359372007506703,1.366390286381452,0.5,-0.8600000000000001,11.216103500761037,5.78338371344908,3.126635351460776,85.84814626489037,0,1,0,0,0,2,0,2,0,1,5,0,0,14,0,2,78,0.1603111060440107,-0.3555674904608158,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.2918800000000026,93.03950000000005,339.147058152,68.55,14.560816230438219,7.820805275485213,5.71963976998663,4.273336574975971,2.793297474950401,14.560816230438219,7.820805275485213,5.71963976998663,4.273336574975971,2.793297474950401,0.3,-2.6799999999999993,18.6556978307624,8.427366924811293,3.8745533224947786,147.30277171076702,0,2,0,2,0,5,0,5,0,2,7,0,0,25,0,5,130,0.33734177562644474,-0.4654175212986207,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.196380000000004,102.31440000000002,358.131742436,76.16,14.779426100235897,8.472273052078979,6.33976456749042,4.533895786691564,2.986125555256582,14.779426100235897,8.472273052078979,6.33976456749042,4.533895786691564,2.986125555256582,0.13636363636363635,-3.6499999999999986,18.150392143132244,7.710178911658587,3.8004238997545605,157.16446062268685,0,3,0,2,0,4,0,5,0,3,6,0,0,27,0,5,134,0.2689437475052152,-0.48370592664774553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.3570800000000016,71.13700000000004,237.1153641,33.019999999999996,10.283665116239334,5.888283290773049,4.084440371298134,3.0013020463765803,2.1261081596806415,10.283665116239334,5.888283290773049,4.084440371298134,3.0013020463765803,2.1261081596806415,0.1875,-2.1099999999999994,12.34963134845644,5.995255084759735,2.583189402740348,107.45439069412305,0,2,0,1,0,2,0,2,0,2,4,0,0,18,0,2,90,0.15392549680017328,-0.36551451471529145,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.564000000000004,91.13900000000007,298.193280072,18.46,14.004212835197082,7.880037203182143,5.83427394527334,4.584276910645753,2.8439037515647083,14.004212835197082,7.880037203182143,5.83427394527334,4.584276910645753,2.8439037515647083,0.4,-1.6399999999999997,16.72576470423207,7.570744752726651,3.3967986437228475,133.63512469974762,0,2,0,2,0,2,0,2,0,2,7,0,0,22,0,2,118,0.14624981731799458,-0.35864964055496484,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5.992180000000005,115.67900000000002,375.162314292,33.019999999999996,15.97981753894597,9.63351788265889,6.84613184559494,5.195069064035011,3.9039684940623762,15.97981753894597,9.63351788265889,6.84613184559494,5.195069064035011,3.9039684940623762,0.07407407407407407,-3.829999999999998,18.529462535957144,8.457102122683676,3.5108308754825166,171.20363699185447,0,4,0,1,0,2,0,2,0,4,6,0,0,29,0,2,140,0.20158914275944723,-0.4738996537128334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,6.360180000000006,120.45500000000004,389.1779643560001,33.019999999999996,16.902467269756343,10.08287661977666,7.302349362496701,5.5934571859584254,4.2054435925214015,16.902467269756343,10.08287661977666,7.302349362496701,5.5934571859584254,4.2054435925214015,0.10714285714285714,-3.8299999999999987,19.484860259664924,8.675105845894873,3.584005727332472,177.5685791062511,0,4,0,1,0,2,0,2,0,4,6,0,0,30,0,2,146,0.11928512188083261,-0.48908794518377813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.251980000000005,100.24500000000005,327.1623142920001,33.019999999999996,14.515715923808212,8.337642027890821,6.2839550316500805,4.849549006752057,3.477732246873912,14.515715923808212,8.337642027890821,6.2839550316500805,4.849549006752057,3.477732246873912,0.17391304347826086,-2.8899999999999992,16.950042381446433,7.3375138782635485,3.196463422780097,148.87642701458367,0,3,0,2,0,2,0,2,0,3,5,0,0,25,0,2,124,0.0991091877782322,-0.3754864153866499,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.103180000000005,126.8695,433.167793596,59.32000000000001,18.21896385068407,10.610698066109576,7.576400487537254,5.659567664652806,4.014647278184539,18.21896385068407,10.610698066109576,7.576400487537254,5.659567664652806,4.014647278184539,0.10344827586206896,-4.3599999999999985,21.85627474703563,9.84369406867846,4.34881952443388,193.20858855019827,0,4,0,2,0,4,0,4,0,4,7,0,0,33,0,4,162,0.33734178487906236,-0.4833247371274483,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.649180000000001,66.59100000000005,233.141578848,42.25,10.857568303562362,5.682210410889289,4.167962309768051,3.093675123877047,1.907639648882718,10.857568303562362,5.682210410889289,4.167962309768051,3.093675123877047,1.907639648882718,0.5,-1.37,13.693979526551503,5.809289222837154,2.658200432172289,102.97061017515229,0,1,0,1,0,3,0,3,0,1,5,0,0,17,0,3,92,0.17868946714200393,-0.3538877863612687,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.2806800000000003,57.37800000000004,205.11027872,42.25,9.22781179156544,4.782233841632428,3.3622820940298266,2.438430377629396,1.5228245547227155,9.22781179156544,4.782233841632428,3.3622820940298266,2.438430377629396,1.5228245547227155,0.4166666666666667,-1.37,11.703367571533382,5.496144665878849,2.786767722369638,90.24072594635909,0,1,0,1,0,3,0,3,0,1,4,0,0,15,0,3,80,0.16282407145469832,-0.35527729807525393,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.589900000000004,85.18700000000005,268.182715388,9.23,12.888857763546671,7.302686933992517,5.496783274209617,4.5019377892972905,2.742835890933614,12.888857763546671,7.302686933992517,5.496783274209617,4.5019377892972905,2.742835890933614,0.3684210526315789,-1.5999999999999996,14.801743012009776,6.2335553305983264,2.637684461805555,122.15663735584414,0,2,0,2,0,1,0,1,0,2,5,0,0,20,0,1,106,0.0677181794370767,-0.38047910030957816,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.5283800000000003,63.84750000000003,249.10010796,68.55,10.381171665676636,5.383248219424578,3.583563512516978,2.3271998019380575,1.4008500028395139,10.381171665676636,5.383248219424578,3.583563512516978,2.3271998019380575,1.4008500028395139,0.38461538461538464,-1.8999999999999995,14.162111801242238,7.430585876587214,4.166080129474356,105.88073539030636,0,1,0,1,0,5,0,5,0,1,6,0,0,18,0,5,96,0.33734176682485395,-0.4654175213219451,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.304880000000004,105.61400000000002,407.052090916,42.25,14.301928687281302,8.175433073995864,5.7612938605100386,4.274041475909064,2.8704686307096026,15.887925226396007,9.091108602787553,6.592954594154683,5.147709607127231,3.7173365720584637,0.13636363636363635,-2.7699999999999987,18.034065145253447,8.072613589349062,3.443621442499283,161.49257773533523,0,3,0,2,0,3,0,4,0,3,6,0,0,26,0,3,130,0.17952722776978702,-0.4967682001048902,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,7.459600000000006,124.55900000000001,442.093227456,9.23,16.33321814726561,9.750137443073049,7.25870216168426,5.401847571315145,3.5890110395075077,17.919214686380315,10.66581297186474,8.090362895328907,6.504434584731233,4.3335033444708015,0.1111111111111111,-2.8399999999999985,19.475291819788083,8.668695828741045,4.130506468773153,180.67860491602713,0,4,0,2,0,1,0,2,0,4,6,0,0,29,0,1,144,0.16612336622055446,-0.47796619821817055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.4476600000000017,82.43000000000005,292.121177752,66.03999999999999,12.484426463823905,6.808813513581703,4.982698140636279,3.560723529936948,2.120243637183866,12.484426463823905,6.808813513581703,4.982698140636279,3.560723529936948,2.120243637183866,0.2222222222222222,-2.979999999999999,15.409620369640349,6.648713761609047,3.021762686988021,129.6903998338919,0,2,0,2,0,4,0,4,0,2,5,0,0,22,0,4,110,0.2062163925518001,-0.49676820328651944,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.692700000000005,102.37540000000004,347.152143532,52.370000000000005,14.832212504735939,8.498666254328999,6.747298735912838,4.577072881987278,3.059078106982767,14.832212504735939,8.498666254328999,6.747298735912838,4.577072881987278,3.059078106982767,0.18181818181818182,-3.139999999999999,17.675605200870653,7.397043886042549,3.7468665373687826,152.77188094121811,0,3,0,1,0,3,0,4,0,3,6,0,0,26,0,4,132,0.2689425652154926,-0.48482803684926395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,4.9857600000000035,95.76400000000002,324.12626313199996,56.81,13.540279788497797,7.979133148337014,5.602770034965693,3.9750947757649024,2.698937982196434,13.540279788497797,7.979133148337014,5.602770034965693,3.9750947757649024,2.698937982196434,0.09090909090909091,-3.5599999999999987,16.303143426248415,7.814628518151624,3.8587973751933213,146.90406458165577,0,3,0,2,0,3,0,3,0,3,5,0,0,25,0,3,120,0.14357405905106463,-0.4839966602027916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.149100000000005,116.22350000000004,454.07797131599995,44.760000000000005,16.37831845389562,9.187424835899373,6.498235489860387,4.892261423369855,3.535028280239721,17.964314993010323,10.103100364691063,7.329896223505034,5.843350826482741,4.435939945759602,0.20833333333333334,-2.4699999999999998,21.243953213231745,9.830877455306018,4.270767421007741,179.10494961221048,0,3,0,1,0,4,0,5,0,3,8,0,0,29,0,4,150,0.33734177874946053,-0.46541752129039043,1,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9146599999999998,62.471400000000024,245.080041212,99.94999999999999,9.953137003839593,5.078636790014972,3.862979010453657,2.7873914167712313,1.6214292476850896,9.953137003839593,5.078636790014972,3.862979010453657,2.7873914167712313,1.6214292476850896,0.3333333333333333,-2.4399999999999995,13.62426735218509,5.260203712086916,2.2905104026753653,104.17273612082074,0,1,0,2,0,5,0,6,0,1,4,0,0,18,0,6,92,0.26894374226115086,-0.3644630862114432,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.998600000000004,84.62800000000004,318.061927328,9.23,11.559715455369352,6.382894383259062,5.216812925809842,3.5103779161226347,2.148502563791592,13.145711994484055,7.298569912050751,6.048473659454489,5.028795296361049,2.4128353203107102,0.29411764705882354,-1.12,14.292507181844297,5.891351155045351,3.0720292904637647,123.29430073269229,0,2,0,1,0,1,0,2,0,2,4,0,0,19,0,1,100,0.12070335046074102,-0.36931117764399196,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.0316600000000014,83.76500000000004,308.116092372,75.27,12.892674754287766,6.914088929846269,4.758654265303328,3.4520221624067933,2.185439005266709,12.892674754287766,6.914088929846269,4.758654265303328,3.4520221624067933,2.185439005266709,0.2222222222222222,-3.019999999999999,16.352227942359193,7.305985746815704,3.2585746287693818,134.80394506339871,0,2,0,1,0,5,0,5,0,2,6,0,0,23,0,5,116,0.23573680529232688,-0.49676819364419167,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.361500000000002,66.65800000000004,222.161979944,18.46,10.694811758438577,5.880037203182143,4.162121437661324,3.0666592784841518,1.6476223878531788,10.694811758438577,5.880037203182143,4.162121437661324,3.0666592784841518,1.6476223878531788,0.5714285714285714,-0.8600000000000001,13.206050198150596,6.664326608425625,3.6166462306399967,98.5780304936836,0,1,0,2,0,2,0,2,0,1,6,0,0,16,0,2,90,0.14621880017052552,-0.3586502117887823,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.87814,60.53200000000003,225.090211972,80.6,9.636640422911869,4.963488418344861,3.7481488690912497,2.7232678191336,1.583046457128386,9.636640422911869,4.963488418344861,3.7481488690912497,2.7232678191336,1.583046457128386,0.3076923076923077,-2.349999999999999,12.718259385665528,5.12240119834202,2.257019178933326,100.27728219418627,0,1,0,2,0,4,0,4,0,1,3,0,0,17,0,4,84,0.16540926469808476,-0.3644630864518234,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.8448800000000016,66.60600000000004,233.141578848,42.25,10.857568303562362,5.632300226629342,4.626262961198972,3.2102247341127867,1.5874666810598377,10.857568303562362,5.632300226629342,4.626262961198972,3.2102247341127867,1.5874666810598377,0.5,-1.37,13.693979526551503,5.809289222837154,3.2908546007237605,102.97061017515232,0,1,0,1,0,3,0,3,0,1,5,0,0,17,0,3,92,0.146233135277381,-0.3586499408331889,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.6775800000000025,86.46100000000006,295.15722891200005,42.25,13.244319649510492,7.3428940134122485,5.139650146255082,4.004715596554507,2.774798902027317,13.244319649510492,7.3428940134122485,5.139650146255082,4.004715596554507,2.774798902027317,0.3157894736842105,-2.1499999999999995,16.224491773487685,7.2159939506621535,2.760173476987511,131.6627622668197,0,2,0,1,0,3,0,3,0,2,6,0,0,22,0,3,114,0.18318950525218586,-0.3535410688639955,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,4.835460000000004,100.52400000000004,338.141913196,56.809999999999995,14.46292951930817,8.39579981500368,6.048127357587251,4.540679437660085,3.156359127838256,14.46292951930817,8.39579981500368,6.048127357587251,4.540679437660085,3.156359127838256,0.13043478260869565,-3.559999999999999,17.269112211742712,7.551970387996565,3.160213969271374,153.2690066960524,0,3,0,2,0,3,0,3,0,3,5,0,0,26,0,3,126,0.14348157394900823,-0.4883355379843229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4.798600000000004,85.96900000000004,334.056841948,18.46,11.752420796209387,6.620928254971647,4.701059939561806,3.2818074446462306,2.0384204128708228,13.338417335324092,7.5366037837633355,5.603548421848843,4.339138470722701,2.4515589850972512,0.29411764705882354,-1.1600000000000001,15.233063865764828,7.576942748420859,3.9178350278395513,128.4078459621992,0,2,0,2,0,2,0,3,0,2,6,0,0,20,0,2,106,0.14739090536611513,-0.35860346944374355,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.7069600000000014,63.84600000000003,278.005475072,56.809999999999995,9.067391300421138,4.669424376236061,3.555056752477975,2.506792175108233,1.3730257706921882,10.65338783953584,5.585099905027751,4.386717486122621,3.796290673148724,1.73973416359687,0.3333333333333333,-1.3599999999999999,12.708306010928961,5.115512288924944,2.2416972403090387,103.3873080039623,0,1,0,2,0,3,0,4,0,1,3,0,0,16,0,3,82,0.1340000263117371,-0.36818609684591436,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.9427400000000015,75.81700000000004,273.090211972,80.6,11.100742038049624,6.259364273112929,4.33768783577604,3.0895135674383276,1.9704837307190415,11.100742038049624,6.259364273112929,4.33768783577604,3.0895135674383276,1.9704837307190415,0.11764705882352941,-3.289999999999999,14.12615235609707,6.239139077957309,2.6830763200212884,122.60449217145707,0,2,0,1,0,4,0,4,0,2,4,0,0,21,0,4,100,0.2197455285613423,-0.47233972006617153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.3041800000000006,61.88600000000004,219.125928784,42.25,9.771781865935457,5.377411810276674,3.565108435182106,2.3833860197859544,1.4171361664137418,9.771781865935457,5.377411810276674,3.565108435182106,2.3833860197859544,1.4171361664137418,0.46153846153846156,-1.37,12.698352699931647,6.995164506820575,4.0138794408511895,96.6056680607557,0,1,0,1,0,3,0,3,0,1,6,0,0,16,0,3,86,0.15035609130817068,-0.3585951035251428,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
